Level;name;code;allfacet
1;BISCUITS, SALTY -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Salinas -/- Sætre -/- Hard biscuits For the general population Wheat, veg oil (30 % olive oil), hardend veg fat, wheat germ, sugar, baking soda, wheat bran, malt extract, sea salt, salt, aroma -/- 6 1 -/- Biscuits, salty;A005Y#F04.A003X$F04.A036N$F04.A0BY6$F04.A004Q$F04.A004P$F04.A047R;A005Y#F02.A0ERA
1;HARD BISCUIT MARKEDET FOR CHILDREN -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- McVities milk chocolate -/- McVities -/- 6 5 -/- Biscuits, chocolate filling;A03RA;A03RA#F02.A06FK$F04.A0EZF$F28.A07GX
1;HARD BISCUIT MARKEDET FOR CHILDREN -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Tom og Jerry -/- Sætre -/- Wheat flour, sugar, veg oil, sirup, salt, baking soda, soya lecithin, aroma -/- 6 5 -/- Biscuits, sweet, plain;A03RA#F04.A003X$F04.A036N;A03RA#F02.A06FK$F04.A0EZF$F28.A07GX
1;HARD BISCUIT MARKEDET FOR CHILDREN -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Kavli Lazy town -/- Kavli Vestfold flatbrødfabrikk -/- 6 5 -/- Biscuits, sweet, plain;A03RA;A03RA#F02.A06FK$F04.A0EZF$F28.A07GX
1;HARD BISCUIT FOR GENERAL POPULATION -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Royal vanilla -/- 6 5 -/- Biscuits, sweet, plain;A009X;A009X#F02.A06DN$F12.A009B
1;HARD BISCUIT MARKEDET FOR CHILDREN -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Sunny spelt cookies -/- 6 5 -/- Biscuits, sweet, plain;A03RA;A03RA#F02.A06FK$F04.A0EZF$F28.A07GX
1;HARD BISCUIT FOR GENERAL POPULATION -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Gjendekjeks -/- Sætre -/- Wheat flour, sugar, veg fat, coconut, invert sugar, wheat starch, leavening agents (sodium bicarbonate, ammonium bicarbonate) salt, soyalecithin, aroma (vanilla and others) -/- 6 5 -/- Biscuits, sweet, plain;A009X#F04.A003X$F04.A036N$F04.A014K$F04.A0BY6$F04.A06VS$F04.A004M$F04.A047R;A009X#F02.A06DN$F12.A009B
1;HARD BISCUIT FOR GENERAL POPULATION -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Mariekjeks -/- Sætre -/- Hard biscuits for general population Wheat flour, sugar, veg oil, invert sugar, baking soda, salt, aroma -/- 6 5 -/- Biscuits, sweet, plain;A009X#F04.A003X$F04.A036N$F04.A0BY6$F04.A047R;A009X#F02.A06DN$F12.A009B
1;NUT CREAM CAKE -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Nut cream cake;A00AZ;A00AZ#F02.A0ERC$F12.A009J
1;GINGERBREAD WITH GINGER -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Presto Prekyba, UAB -/- 10 -/- 10 -/- Gingerbread;A00CT;A00CT#F02.A06DT
1;CAKE AND PASTRY -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Romnesa UAB -/- eggs, wheat flour, margarine (vegetable oil and hydrate fat, emulsifier E471, E322, salt), cream and vegetable fat mixture (skim milk, vegetable oil, cream, gelatine, thickener E1422, emulsier E1422, ferment -/- 10 2 -/- 10 2 -/- Cake from batter;A00AN#F04.A031G$F04.A003X$F04.A0F1G$F04.A02ML;A00AN#F02.A0ERC$F12.A009J
1;CORN CAKES -/- Not in list -/- Non-organic production -/- -/- Extrusion -/- Pastries and cakes;A009T#F04.A000T;A009T
1;WAFFLE -/- Not in list -/- Non-organic production -/- -/- Processed -/- Waffles;A00CQ;A00CQ#F02.A06DT
1;LEMON CAKE -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Calas sitronkake -/- 10 -/- 10 -/- Sponge cake;A00BA#F04.A01BY;A00BA#F02.A0ERC$F12.A009J
1;SOFT READY-TO-EAT CAKE WITH BLUEBERRY AND VANILLA -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Blåbær/vaniljeform -/- 10 -/- 10 -/- Sponge cake;A00BA#F04.A01EY$F04.A019H;A00BA#F02.A0ERC$F12.A009J
1;SOFT, READY-TO-EAT CAKE WITH VANILLA -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- calas vaniljemazarin -/- 10 -/- 10 -/- Sponge cake;A00AV#F04.A019H;A00AV#F02.A0ERC$F12.A009J
1;SPONGE CAKE -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- bjørken -/- Bjørken as -/- 10 -/- 10 -/- Sponge cake;A00AQ;A00AQ#F02.A0ERC$F12.A009J
1;SWISS ROLL WITH RASPBERRY JAM -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Hindebærroulade -/- Dancake -/- 10 -/- 10 -/- Sponge cake roll;A00BB#F04.A01MP;A00BB#F02.A0ERC$F12.A009J
1;SWEET BUNS -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Gode boller -/- Mesterbaker -/- 4 -/- 4 -/- Buns;A00BL;A00BL#F02.A06DQ$F12.A008L
1;SWEET BUNS -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Hveteboller -/- Bakers -/- 4 -/- 4 -/- Buns;A00BL;A00BL#F02.A06DQ$F12.A008L
1;BUCKWHEAT FLOUR -/- Not in list -/- Non-organic production -/- Packed -/- Milling -/- Buckwheat flour;A002G;A002G#F02.A067Z$F27.A000N$F28.A0C0A
1;CORN FLOUR -/- Not in list -/- Non-organic production -/- Packed -/- Milling -/- Corn flour;A002Q;A002Q#F02.A067Z$F27.A000T$F28.A0C0A
1;CORN SEMOLINA -/- Not in list -/- Non-organic production -/- Packed -/- Milling -/- Corn semolina;A002N;A002N#F02.A068C$F27.A000T$F28.A0C03
1;POLENTA - SEMOULE DE MAÏS INSTANTANÉE, BIO -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn semolina;A002N#F21.A07SE;A002N#F02.A068C$F27.A000T$F28.A0C03
1;SEMOULE DE MAÏS POUR POLENTA -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn semolina;A002N;A002N#F02.A068C$F27.A000T$F28.A0C03
1;SCHNELLKOCH-POLENTA, BIO -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn semolina;A002N#F21.A07SE;A002N#F02.A068C$F27.A000T$F28.A0C03
1;SEMOULE DE MAÏS POUR POLENTA, -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn semolina;A002N;A002N#F02.A068C$F27.A000T$F28.A0C03
1;POLENTA -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn semolina;A002N;A002N#F02.A068C$F27.A000T$F28.A0C03
1;FARINE DE MAÏS PRÉCUITE -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn semolina;A002N;A002N#F02.A068C$F27.A000T$F28.A0C03
1;SEMOULE DE MAÏS POUR POLENTA À CUISSON RAPIDE -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn semolina;A002N;A002N#F02.A068C$F27.A000T$F28.A0C03
1;INSTANT CORN MASA FLOUR -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn semolina;A002Q;A002Q#F02.A067Z$F27.A000T$F28.A0C0A
1;SEMOULE DE MAÏS, POUR POLENTA -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn semolina;A002N;A002N#F02.A068C$F27.A000T$F28.A0C03
1;CAPELLI D'ANGELO -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn milling products;A007L;A007L#F02.A06CX$F28.A07KG
1;SPAGHETTI, BIO, 100% MAÏS -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn milling products;A007L#F21.A07SE;A007L#F02.A06CX$F28.A07KG
1;FARINE DE MAÏS, BIO -/- Not in list -/- Organic production -/- No information -/- Milling -/- Corn flour;A002Q#F21.A07SE;A002Q#F02.A067Z$F27.A000T$F28.A0C0A
1;FARINE DE MAÏS JAUNE -/- Not in list -/- Non-organic production -/- No information -/- Milling -/- Corn flour;A002Q;A002Q#F02.A067Z$F27.A000T$F28.A0C0A
1;MAIS MEHL, BIO -/- Not in list -/- Organic production -/- No information -/- Milling -/- Corn flour;A002Q#F21.A07SE;A002Q#F02.A067Z$F27.A000T$F28.A0C0A
1;SPAGHETTI À LA FARINE DE MAÏS -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn milling products;A007L#F04.A002Q;A007L#F02.A06CX$F28.A07KG
1;POLENTA MAISGRIESS, BIO -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn semolina;A002N#F21.A07SE;A002N#F02.A068C$F27.A000T$F28.A0C03
1;SEMOULE DE MAÏS POUR POLENTA, BIO, EXPRESS MOYENNE -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn semolina;A002N#F21.A07SE;A002N#F02.A068C$F27.A000T$F28.A0C03
1;CORN SEMOLINA -/- Not in list -/- Organic production -/- Packed -/- Milling -/- Corn semolina;A002N#F21.A07SE;A002N#F02.A068C$F27.A000T$F28.A0C03
1;CORN FLOUR -/- Not in list -/- Organic production -/- Packed -/- Processed -/- Corn semolina;A002Q#F21.A07SE;A002Q#F02.A067Z$F27.A000T$F28.A0C0A
1;CORN FLOUR -/- Not in list -/- Organic production -/- Packed -/- Processed -/- Corn flour;A002Q;A002Q#F02.A067Z$F27.A000T$F28.A0C0A
1;OAT GROATS -/- Not in list -/- -/- -/- Milling -/- Oat groats;A002Z;A002Z#F02.A068B$F27.A000G$F28.A07LA
1;OAT GROATS -/- Not in list -/- -/- -/- Decortication -/- Oat groats;A002Z;A002Z#F02.A068B$F27.A000G$F28.A07LA
1;CORN SEMOLINA -/- Not in list -/- Organic production -/- Packed -/- Milling -/- Oat flour;A002N#F21.A07SE;A002N#F02.A068C$F27.A000T$F28.A0C03
1;READY-TO-USE FLOUR MIX FOR BREADMAKING -/- Not in list -/- -/- -/- Milling -/- regal solsikkebrød -/- Regal -/- wheat flour, whole meal flour of wheat and rye (30 %), sunflower seeds (5 %), sourdough of wheat, veg oil, wheat gluten, salt, yeast, ascorbic acid -/- 10 -/- 10 -/- Flour mix, wheat/rye/barley/oats;A0CSL#F04.A003X$F04.A003M$F04.A004B$F04.A015L;A0CSL#F02.A0ERD
1;ROGGENMEHL, TYPE 997 -/- Not in list -/- Non-organic production -/- No information -/- Milling - unprocessed flour -/- Rye flour, medium;A003L;A003L#F02.A067Z$F10.A0EZZ$F27.A001K$F28.A0C0A
1;FARINE DE SEIGLE -/- Not in list -/- Non-organic production -/- No information -/- Milling - unprocessed flour -/- Rye flour, wholemeal;A003M;A003M#F02.A067Z$F10.A06HR$F27.A001K$F28.A0C0A
1;RYE FLOUR -/- Not in list -/- Non-organic production -/- Packed -/- Milling -/- Rye flour, medium;A003L;A003L#F02.A067Z$F10.A0EZZ$F27.A001K$F28.A0C0A
1;RYE FLOUR -/- Not in list -/- Non-organic production -/- -/- Milling -/- Rye milling products;A003J;A003J#F02.A067Z$F27.A001K$F28.A0C0A
1;RYE FLOUR, WHOLEMEAL -/- Not in list -/- -/- -/- Milling -/- sammalt rug -/- Mølleren -/- 10 -/- 10 -/- Rye flour, wholemeal;A003M;A003M#F02.A067Z$F10.A06HR$F27.A001K$F28.A0C0A
1;RYE FLOUR, WHOLEMEAL -/- Not in list -/- -/- -/- Milling -/- sammalt rug grov -/- Regal -/- 10 -/- 10 -/- Rye flour, wholemeal;A003M;A003M#F02.A067Z$F10.A06HR$F27.A001K$F28.A0C0A
1;SPELT FLOUR -/- Not in list -/- Non-organic production -/- -/- Milling -/- Spelt milling products;A004H;A004H#F02.A067Z$F27.A001R$F28.A0C0A
1;WHEAT MILLING PRODUCTS -/- Not in list -/- -/- -/- Milling - refined flour -/- Wheat milling products;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;WHEAT FLOUR, WHITE -/- Not in list -/- -/- -/- Milling - refined flour -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;WHEAT BRAN -/- Not in list -/- -/- -/- Milling - bran production -/- Wheat bran;A004P;A004P#F02.A067Y$F27.A001M$F28.A0C09
1;FARINE DE FROMENT, -/- Not in list -/- Non-organic production -/- No information -/- Milling -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;FARINE DE FROMENT TYPE 55, -/- Not in list -/- Non-organic production -/- No information -/- Milling -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;FARINE TYPE 550 -/- Not in list -/- Non-organic production -/- No information -/- Milling - refined flour -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;WEIZENMEHL, TYP 550, BIO -/- Not in list -/- Organic production -/- No information -/- Milling - refined flour -/- Wheat flour, white;A003Y#F21.A07SE;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;FARINE DE FROMENT TYPE 45, -/- Not in list -/- Non-organic production -/- No information -/- Milling -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;WEIZENVOLLKORNMEHL, TYP 1750, BIO -/- Not in list -/- Organic production -/- No information -/- Milling - unprocessed flour -/- Wheat flour, wholemeal;A004B#F21.A07SE;A004B#F02.A067Z$F10.A06HR$F27.A001M$F28.A0C0A
1;FARINE INTÉGRALE DE FROMENT -/- Not in list -/- Non-organic production -/- No information -/- Milling - unprocessed flour -/- Wheat flour, wholemeal;A004B;A004B#F02.A067Z$F10.A06HR$F27.A001M$F28.A0C0A
1;FARINE GRUAU EXTRA -/- Not in list -/- Non-organic production -/- No information -/- Milling - refined flour -/- Wheat flour, wholemeal;A004B;A004B#F02.A067Z$F10.A06HR$F27.A001M$F28.A0C0A
1;FARINE DE FROMENT, -/- Not in list -/- Non-organic production -/- No information -/- Milling -/- Wheat flour, wholemeal;A004B;A004B#F02.A067Z$F10.A06HR$F27.A001M$F28.A0C0A
1;FARINE DE FROMENT TYPE 55, TERROIR -/- Not in list -/- Non-organic production -/- No information -/- Milling -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;WHEAT FLOUR -/- Not in list -/- Organic production -/- Packed -/- Milling -/- Wheat flour, Durum;A004C#F21.A07SE;A004C#F02.A067Z$F27.A001P$F28.A0C0A
1;WHEAT FLOUR -/- Not in list -/- Non-organic production -/- Packed -/- Milling -/- Wheat flour, Durum;A004C;A004C#F02.A067Z$F27.A001P$F28.A0C0A
1;WHEAT FLOUR -/- Not in list -/- Non-organic production -/- -/- Milling -/- Wheat milling products;A003X;A003X#F02.A067Z$F27.A001M$F28.A0C0A
1;WHEAT FLOUR -/- Not in list -/- Non-organic production -/- -/- Milling - refined flour -/- Wheat milling products;A003X;A003X#F02.A067Z$F27.A001M$F28.A0C0A
1;WHEAT FLOUR -/- Not in list -/- Organic production -/- -/- Milling - unprocessed flour -/- Wheat milling products;A003X#F21.A07SE;A003X#F02.A067Z$F27.A001M$F28.A0C0A
1;WHEAT FLOUR -/- Not in list -/- Non-organic production -/- -/- Milling - unprocessed flour -/- Wheat milling products;A003X;A003X#F02.A067Z$F27.A001M$F28.A0C0A
1;WHEAT FLOUR, WHITE -/- Not in list -/- Non-organic production -/- -/- Milling - refined flour -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;FLOUR -/- Not in list -/- -/- Paper -/- Milling - refined flour -/- 10493870 -/- Wheat milling products;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;WHEAT FLOUR, WHITE -/- Not in list -/- -/- -/- Milling - refined flour -/- siktet hvetemel -/- Mølleren -/- 10 -/- 10 -/- Wheat flour, white;A003Y;A003Y#F02.A067Z$F10.A07XK$F27.A001M$F28.A0C0A
1;MALTESE BREAD -/- Not in list -/- -/- -/- Unknown -/- Grains and grain-based products;A004X;A004X#F02.A06CN$F04.A001M$F12.A008H
1;BARLEY GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Barley grain (Crop);A000P;A000P#F01.A059D$F02.A066Q$F27.A000P
1;BARLEY -/- Not in list -/- -/- -/- Unprocessed -/- Barley grain (Crop);A000P;A000P#F01.A059D$F02.A066Q$F27.A000P
1;BARLEY GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Corn grain (Crop);A000P;A000P#F01.A059D$F02.A066Q$F27.A000P
1;GRAINS AS CROPS -/- Not in list -/- -/- -/- Unprocessed -/- Grains as crops;A000L;A000L#F02.A066Q$F27.A000L
1;OATS, GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Oats, grain (Crop);A000G;A000G#F01.A059V$F02.A066Q$F27.A000G
1;OATS -/- Not in list -/- -/- -/- Unprocessed -/- Oats, grain (Crop);A000G;A000G#F01.A059V$F02.A066Q$F27.A000G
1;RICE -/- Not in list -/- -/- -/- Unprocessed -/- Rice (Crop);A001D;A001D#F01.A059Y$F02.A066Q$F27.A001D
1;RICE -/- Not in list -/- -/- -/- Polishing -/- Rice (Crop);A003D;A003D#F01.A059Y$F02.A066Q$F27.A001D$F28.A0BZV
1;RIZ BASMATI COMPLET LONG GRAIN ÉTUVÉ -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI DE QUALITÉ SUPÉRIEURE -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ LONG BASMATI -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ LONG GRAIN BASMATI -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI, VRAC -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI COMPLET, BIO -/- Not in list -/- Organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F#F21.A07SE;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI VARIÉTÉ NATIVE TARAORI -/- Not in list -/- Organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F#F21.A07SE;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;BIO BASMATI-REIS, NATURREIS -/- Not in list -/- Organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F#F21.A07SE;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI LONG DE QUALITÉ SUPÉRIEURE -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI BLANC, BIO -/- Not in list -/- Organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F#F21.A07SE;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ LONG GRAIN BASMATI, BIO -/- Not in list -/- Organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F#F21.A07SE;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIS BASMATI EN SACHET CUISSON -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI LONG GRAIN DE QUALITÉ SUPÉRIEURE -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RIZ BASMATI, RIZ LONG GRAIN DE QUALITÉ SUPÉRIEURE -/- Not in list -/- Non-organic production -/- No information -/- Unprocessed -/- Rice (Crop);A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RYE GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Rye grain (Crop);A001K;A001K#F01.A05AD$F02.A066Q$F27.A001K
1;WHEAT GRAIN CROP -/- Not in list -/- -/- -/- Unprocessed -/- Wheat grain crop;A001M;A001M#F01.A05AF$F02.A066Q$F27.A001M
1;WHEAT GRAIN CROP -/- Not in list -/- -/- -/- Milling -/- Wheat grain crop;A001M;A001M#F01.A05AF$F02.A066Q$F27.A001M
1;WHEAT -/- Not in list -/- -/- -/- Unprocessed -/- Wheat grain crop;A001M;A001M#F01.A05AF$F02.A066Q$F27.A001M
1;BARLEY GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Barley grain;A000P;A000P#F01.A059D$F02.A066Q$F27.A000P
1;BARLEY, PEARLED -/- Not in list -/- -/- -/- Milling -/- Barley, pearled;A002K;A002K#F01.A059D$F02.A066Q$F27.A000P$F28.A0BZV
1;BARLEY, PEARLED -/- Not in list -/- -/- -/- Decortication -/- Barley, pearled;A002K;A002K#F01.A059D$F02.A066Q$F27.A000P$F28.A0BZV
1;BUCKWHEAT GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Buckwheat grain;A000N;A000N#F01.A059C$F02.A066Q$F27.A000N
1;POPCORN-MAIS -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Corn grain;A000V;A000V#F01.A0EET$F02.A066Q$F27.A000V
1;MAIZE -/- Not in list -/- Non-organic production -/- Packed -/- Unprocessed -/- Corn grain;A000T;A000T#F01.A059G$F02.A066Q$F27.A000T
1;RICE, BROWN -/- Not in list -/- -/- -/- Polishing -/- Rice, brown;A001E#F28.A0BZV;A001E#F01.A059Y$F02.A066Q$F27.A001E
1;RICE -/- Not in list -/- -/- -/- Unprocessed -/- Rice;A001D;A001D#F01.A059Y$F02.A066Q$F27.A001D
1;RICE, RED -/- Not in list -/- -/- -/- Polishing -/- Rice, red;A001H;A001H#F01.A05AA$F02.A066Q$F27.A001H
1;RICE -/- Not in list -/- -/- -/- Polishing -/- Rice;A003D;A003D#F01.A059Y$F02.A066Q$F27.A001D$F28.A0BZV
1;RICE, LONG-GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Rice, long-grain;A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RICE, BROWN -/- Not in list -/- -/- -/- Unprocessed -/- Rice, brown;A001E;A001E#F01.A059Y$F02.A066Q$F27.A001E
1;RICE, LONG-GRAIN -/- Not in list -/- -/- -/- Polishing -/- Rice, long-grain;A001F#F28.A0BZV;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RICE -/- Not in list -/- Non-organic production -/- Packed -/- Unknown -/- Rice;A001D;A001D#F01.A059Y$F02.A066Q$F27.A001D
1;BASMATI RICE -/- Not in list -/- Non-organic production -/- -/- Polishing -/- Rice, long-grain;A001F#F28.A0BZV;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;BASMATI RICE -/- Not in list -/- Organic production -/- -/- Polishing -/- Rice, long-grain;A001F#F21.A07SE$F28.A0BZV;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;BASMATI RICE -/- Not in list -/- Non-organic production -/- Packed -/- Unknown -/- Rice, long-grain;A001F;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;BASMATI RICE -/- Not in list -/- Organic production -/- Packed -/- Unknown -/- Rice, long-grain;A001F#F21.A07SE;A001F#F01.A059Z$F02.A066Q$F27.A001F
1;RICE, WHITE -/- Not in list -/- -/- -/- Processed -/- Jasminris -/- Toro -/- 10 -/- 10 -/- Rice, white;A001D;A001D#F01.A059Y$F02.A066Q$F27.A001D
1;ROUND RICE GRAINS, SPECIALLY MADE TO MAKE RICE PORRIDGE -/- Not in list -/- -/- -/- Processed -/- Grøtris -/- harlem food -/- 10 -/- 10 -/- Rice, white;A001D;A001D#F01.A059Y$F02.A066Q$F27.A001D
1;RYE GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Rye grain;A001K;A001K#F01.A05AD$F02.A066Q$F27.A001K
1;WHEAT GRAIN -/- Not in list -/- -/- -/- Unprocessed -/- Wheat grain;A001N;A001N#F01.A05AG$F02.A066Q$F27.A001N
1;RAW PASTA -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Glass noodle;A007F;A007F#F02.A06CX
1;NOODLE, WHEAT FLOUR, WITH EGGS -/- Not in list -/- -/- -/- Processed -/- Noodle, wheat flour, with eggs;A007M#F04.A003X;A007M#F02.A06CX$F04.A031G$F28.A07KG
1;RAW PASTA -/- Not in list -/- Organic production -/- Packed -/- Processed -/- Pasta (Raw);A007F#F21.A07SE;A007F#F02.A06CX
1;MAIZE PASTA -/- Not in list -/- Organic production -/- Packed -/- Processed -/- Pasta (Raw);A007L#F04.A002Q$F21.A07SE;A007L#F02.A06CX$F28.A07KG
1;RAW PASTA -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Pasta (Raw);A007F;A007F#F02.A06CX
1;MAIZE PASTA -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Pasta (Raw);A007L#F04.A002Q;A007L#F02.A06CX$F28.A07KG
1;PASTA (DRY) -/- Not in list -/- -/- Plastic/plastic film -/- Processed -/- 10493870 -/- Pasta (Raw);A007L#F19.A07PR;A007L#F02.A06CX$F28.A07KG
1;FRESH PASTA, TORTELLINI -/- Not in list -/- -/- -/- Processed -/- Giovanni Rana tortellini -/- Giovanni Rana -/- 10 -/- 10 -/- Pasta, wheat flour, filled;A007T#F04.A003X;A007T#F02.A06CY
1;PASTA, WHEAT FLOUR, WITH EGGS -/- Not in list -/- -/- -/- Processed -/- Pasta, wheat flour, with eggs;A007M#F04.A003X;A007M#F02.A06CX$F04.A031G$F28.A07KG
1;DRIED PASTA, TAGLIATELLE -/- Not in list -/- -/- -/- Processed -/- Tagliatelle -/- Eldorado -/- 10 -/- 10 -/- Pasta, wheat flour, with eggs;A007M#F04.A003X;A007M#F02.A06CX$F04.A031G$F28.A07KG
1;FRESH PASTA, TAGLIATELLE -/- Not in list -/- -/- -/- Processed -/- Tagliatelle -/- Fjordland -/- 10 -/- 10 -/- Pasta, wheat flour, with eggs;A007M#F04.A003X;A007M#F02.A06CX$F04.A031G$F28.A07KG
1;DRIED PASTA, SPAGHETTI -/- Not in list -/- -/- -/- Processed -/- Spaghetti -/- Barilla -/- 10 -/- 10 -/- Pasta, wheat flour, without eggs;A007P;A007P#F02.A06CX$F28.A07KG
1;DRIED PASTA, MACARONI -/- Not in list -/- -/- -/- Processed -/- U-makaroni -/- 10 -/- 10 -/- Pasta, wheat flour, without eggs;A007P;A007P#F02.A06CX$F28.A07KG
1;ALOMO BITTERS -/- Not in list -/- Non-organic production -/- -/- Processed -/- Condiment;A014E#F28.A0C0R;A014E#F01.A05QV$F02.A066R$F27.A014E
1;PIMENT POUR HARISSA MOULU -/- Not in list -/- Non-organic production -/- -/- Processed -/- Condiment;A0ERG#F04.A00JB;A0ERG#F02.A0EPP
1;HOT PERI-PERI SAUCE -/- Not in list -/- Non-organic production -/- -/- Processed -/- Condiment;A0ERG#F04.A00JB;A0ERG#F02.A0EPP
1;PURÉE DE PIMENTS -/- Not in list -/- Non-organic production -/- -/- Processed -/- Condiment;A0ERG#F04.A00JB;A0ERG#F02.A0EPP
1;CHILLI PASTE, SAMBAL OELEK -/- Not in list -/- Non-organic production -/- -/- Processed -/- Condiment;A0ERG#F04.A00JB;A0ERG#F02.A0EPP
